title,price,location,area,num_rooms,num_bedrooms,num_baths,Type_de_bien,Surface_de_la_parcelle,Etat,Annees,Type_du_sol,Nombre_detages,features,latitude,longitude,url
Villa à vendre,500 000 TND,Tantana,135,4,3,,Villa,,Bon état,,,,Jardin;Meublé;Climatisation;Chauffage central;Double vitrage;Cuisine équipée,35.94312,10.52022,https://www.mubawab.tn/fr/a/8072995/villa-%C3%A0-vendre
Vente Maison Traditionnelle,85 000 TND,Kalâa Kebira,120,3,2,,Maison,,À rénover,,,,,35.87392,10.54372,https://www.mubawab.tn/fr/a/8075443/vente-maison-traditionnelle
Vente villa de 790 m2 elmenzah 1,1 600 000 TND,"El Menzah 1 à
							El Menzah",790,6,5,,Maison,"790
								m²",Bon état,,Carrelage,,,36.845235,10.164723,https://www.mubawab.tn/fr/a/8071041/vente-villa-de-790-m2-elmenzah-1
Étage de villa au bardo,370 000 TND,"Le Bardo à
							Le Bardo",193,4,3,,Villa,"196
								m²",Bon état,,Carrelage,,Terrasse;Garage;Entre-seul;Chauffage central,36.8090613768924,10.147475446330233,https://www.mubawab.tn/fr/a/8075765/%C3%A9tage-de-villa-au-bardo
Luxueuse villa à vendre pieds dans l'eau,850 000 TND,Kélibia,320,1,3,,Maison,,Bon état,,,,Jardin;Terrasse;Antenne parabolique;Climatisation;Double vitrage;Cuisine équipée,36.8493,11.0918,https://www.mubawab.tn/fr/a/8077647/luxueuse-villa-%C3%A0-vendre-pieds-dans-l-eau
Duplex S4 à vendre aux jardins de carthage,1 800 000 TND,"Les Jardins de Carthage à
							Le Kram",273,5,4,,Maison,,Nouveau,,,,Jardin;Terrasse;Garage;Ascenseur;Concierge;Chambre rangement;Entre-seul;Salon européen;Antenne parabolique;Climatisation;Chauffage central;Sécurité;Double vitrage;Porte blindée;Cuisine équipée;Four;Micro-ondes,36.833333,10.316667,https://www.mubawab.tn/fr/a/7984945/duplex-s4-%C3%A0-vendre-aux-jardins-de-carthage
Maison style arabe,350 000 TND,Kélibia,271,3,3,,Maison,,Bon état,,,,Jardin;Terrasse,36.8493,11.0918,https://www.mubawab.tn/fr/a/7586094/maison-style-arabe
Maison arabe traditionnelle halfaouine tunis,260 000 TND,"El Halfaouine à
							Tunis",170,3,3,,Maison,,Bon état,,Marbre,,Terrasse;Antenne parabolique,36.80869404938878,10.168314874010001,https://www.mubawab.tn/fr/a/7855534/maison-arabe-traditionnelle-halfaouine-tunis
A vendre villa et terrain agricole 1.1 ha oued ellil,1 600 000 TND,"Oued Ellil à
							Oued Ellil",400,6,5,,Villa,"11681
								m²",Nouveau,,,,Jardin;Terrasse;Garage;Entre-seul;Climatisation;Chauffage central;Sécurité;Cuisine équipée,36.8094099,9.9089889,https://www.mubawab.tn/fr/a/8074584/a-vendre-villa-et-terrain-agricole-1-1-ha-oued-ellil
Villa haut standing S4,350 000 TND,"Sousse Riadh à
							Sousse Riadh",250,1,5,,Villa,,Nouveau,,,,Jardin;Garage;Antenne parabolique;Climatisation;Chauffage central;Porte blindée;Cuisine équipée,35.81433,10.63392,https://www.mubawab.tn/fr/a/8078927/villa-haut-standing-s4
Villa style americain 2 niveauxstudiogarage,420 000 TND,Gabès Sud,345,2,5,,Villa,"417
								m²",Bon état,,Carrelage,,Jardin;Terrasse;Garage;Vue sur mer;Salon européen;Antenne parabolique;Climatisation,33.883333,10.116667,https://www.mubawab.tn/fr/a/8072924/villa-style-americain-2-niveauxstudiogarage
Une superbe villa S3 avec piscine à La Soukra,Prix à consulter,"La Soukra à
							La Soukra",350,4,4,,Villa,,Nouveau,,Marbre,,Jardin;Terrasse;Garage;Vue sur les montagnes;Piscine;Concierge;Meublé;Climatisation;Chauffage central;Sécurité;Double vitrage;Porte blindée;Cuisine équipée;Four,36.883333,10.25,https://www.mubawab.tn/fr/a/7968718/une-superbe-villa-s3-avec-piscine-%C3%A0-la-soukra
Maison a vendre,100 000 TND,"Oued Ellil à
							Oued Ellil",105,1,2,,Maison,,Nouveau,,,,,36.8094099,9.9089889,https://www.mubawab.tn/fr/a/8073531/maison-a-vendre
Demeure de prestige avec architecture,Prix à consulter,"Houmt Souk à
							Houmt Souk",750,5,4,,Villa,"2700
								m²",Bon état,,,,Jardin;Terrasse;Garage;Piscine;Chambre rangement;Meublé;Salon européen;Cheminée;Climatisation;Chauffage central;Sécurité;Double vitrage;Cuisine équipée;Réfrigérateur;Four;Machine à laver,33.866667,10.85,https://www.mubawab.tn/fr/a/8073598/demeure-de-prestige-avec-architecture
À vendre Villa à Démolir à Manar 2,950 000 TND,El Menzah,,,,,Villa,,,,,,,36.845235,10.164723,https://www.mubawab.tn/fr/a/7880487/%C3%A0-vendre-villa-%C3%A0-d%C3%A9molir-%C3%A0-manar-2
Grande maison de compagne à Hammamet à Vendre,480 000 TND,"Hammamet à
							Hammamet",1500,4,3,,Maison,,Nouveau,,,,Jardin;Terrasse;Garage,36.40108,10.61457,https://www.mubawab.tn/fr/a/7971933/grande-maison-de-compagne-%C3%A0-hammamet-%C3%A0-vendre
Deux villas un studio et un garage,Prix à consulter,"Ariana à
							Ariana Ville",340,9,7,,Maison,"385
								m²",Bon état,,Carrelage,,Jardin;Terrasse;Garage;Chauffage central,36.8625,10.19556,https://www.mubawab.tn/fr/a/8074008/deux-villas-un-studio-et-un-garage
A vendre maison a la nouvelle ariana,Prix à consulter,"Nouvelle Ariana à
							Ariana Ville",80,1,2,,Maison,"180
								m²",À rénover,,,,Jardin;Terrasse,36.8604803,10.1604276,https://www.mubawab.tn/fr/a/8074167/a-vendre-maison-a-la-nouvelle-ariana
"Duplex moderne, lumineux parfait pour une vie dynamique et confortable",Prix à consulter,"Chotrana 2 à
							La Soukra",211,4,3,,Villa,,Nouveau,,,,Jardin;Terrasse;Garage;Piscine;Chambre rangement;Entre-seul;Salon européen;Antenne parabolique;Climatisation;Chauffage central;Sécurité;Double vitrage;Porte blindée;Cuisine équipée;Réfrigérateur;Four;Micro-ondes,36.87554252584284,10.245177483466744,https://www.mubawab.tn/fr/a/7971405/duplex-moderne-lumineux-parfait-pour-une-vie-dynamique-et-confortable
Villa harmonia,395 580 TND,"Djerba à
							Djerba",104,,2,,Villa,,Bon état,,Carrelage,,Jardin;Piscine;Meublé;Climatisation;Porte blindée;Cuisine équipée;Réfrigérateur;Four,33.8075978,10.8451467,https://www.mubawab.tn/fr/a/8004541/villa-harmonia
Villa farabi,262 500 TND,"Djerba à
							Djerba",145,4,2,,Villa,,Nouveau,,,,Jardin;Garage;Piscine,33.8075978,10.8451467,https://www.mubawab.tn/fr/a/7883101/villa-farabi
Villa châtillon,719 580 TND,"Houmt Souk à
							Djerba",204,,3,,Villa,,Nouveau,,Marbre,,Jardin;Terrasse;Garage;Piscine;Porte blindée;Cuisine équipée,33.866667,10.85,https://www.mubawab.tn/fr/a/8004297/villa-ch%C3%A2tillon
"Duplex moderne, lumineux parfait pour une vie dynamique et confortable",Prix à consulter,"Chotrana 2 à
							La Soukra",211,4,3,,Maison,,Nouveau,,,,Jardin;Terrasse;Garage;Ascenseur;Piscine;Concierge;Chambre rangement;Entre-seul;Salon européen;Antenne parabolique;Climatisation;Chauffage central;Sécurité;Double vitrage;Porte blindée;Cuisine équipée;Réfrigérateur;Four;Micro-ondes,36.87554252584284,10.245177483466744,https://www.mubawab.tn/fr/a/7971404/duplex-moderne-lumineux-parfait-pour-une-vie-dynamique-et-confortable
Villa ataturk vente sur Plan,Prix à consulter,"Djerba à
							Djerba",162,5,3,,Villa,,Nouveau,,Marbre,,Jardin;Terrasse;Piscine;Climatisation;Cuisine équipée,33.8075978,10.8451467,https://www.mubawab.tn/fr/a/7815476/villa-ataturk-vente-sur-plan
Exclusif riad dar khomsa,Prix à consulter,"Djerba à
							Djerba",1100,7,5,,Maison,,Nouveau,,Marbre,,Jardin;Terrasse;Vue sur les montagnes;Piscine;Concierge;Chambre rangement;Meublé;Salon européen;Antenne parabolique;Climatisation;Sécurité;Porte blindée;Cuisine équipée;Réfrigérateur;Four;Machine à laver;Micro-ondes,33.812321509563155,10.98694279294267,https://www.mubawab.tn/fr/a/7398208/exclusif-riad-dar-khomsa
À vendre une villa avec piscine à Gammarth,1 850 000 TND,"Gammarth à
							La Marsa",350,4,3,,Maison,,Nouveau,,,,Jardin;Garage;Piscine;Concierge;Climatisation;Chauffage central;Sécurité;Double vitrage;Cuisine équipée,36.917739,10.288893,https://www.mubawab.tn/fr/a/7910900/%C3%A0-vendre-une-villa-avec-piscine-%C3%A0-gammarth
Villa duplex el kantaoui,4 000 000 TND,"El Kantaoui à
							Hammam Sousse",150,5,5,,Villa,,À rénover,,Carrelage,,Terrasse;Vue sur mer;Concierge,35.8569,10.5972,https://www.mubawab.tn/fr/a/8074402/villa-duplex-el-kantaoui
Une villa plain pied S4 à Hammamet,650 000 TND,"Hammamet à
							Hammamet",220,5,4,,Villa,,Nouveau,,Marbre,,Jardin;Terrasse;Garage;Vue sur mer;Chambre rangement;Meublé;Salon européen;Antenne parabolique;Cheminée;Climatisation;Chauffage central;Sécurité;Double vitrage;Porte blindée;Cuisine équipée;Réfrigérateur;Four;Machine à laver;Micro-ondes,36.40108,10.61457,https://www.mubawab.tn/fr/a/7900832/une-villa-plain-pied-s4-%C3%A0-hammamet
Villa individuelle en vente,725 000 TND,Bizerte,460,,,,Villa,,,,,,Sécurité;Cuisine équipée;Réfrigérateur;Four;Machine à laver;Micro-ondes,37.266667,9.866667,https://www.mubawab.tn/fr/a/8043680/villa-individuelle-en-vente
Etage de villa en vente,220 000 TND,Bizerte,120,,,,Villa,,,,,,Terrasse;Sécurité,37.266667,9.866667,https://www.mubawab.tn/fr/a/8059758/etage-de-villa-en-vente
Villa Méditerranéenne de Luxe à Menzil Temmim,1 350 000 TND,Menzel Temime,2967,9,6,,Villa,,Bon état,,,,Jardin;Terrasse;Garage;Piscine;Meublé;Entre-seul;Salon européen;Antenne parabolique;Cheminée;Climatisation;Chauffage central;Sécurité;Double vitrage;Porte blindée;Cuisine équipée;Réfrigérateur;Four;Machine à laver;Micro-ondes,36.783333,10.983333,https://www.mubawab.tn/fr/a/8075105/villa-m%C3%A9diterran%C3%A9enne-de-luxe-%C3%A0-menzil-temmim
Villa de luxe à vendre à Aghir Djerba,990 000 TND,Aghir,200,3,3,,Villa,"466
								m²",Nouveau,,,,Jardin;Piscine;Meublé;Climatisation;Cuisine équipée,33.759722,11.01251,https://www.mubawab.tn/fr/a/8075134/villa-de-luxe-%C3%A0-vendre-%C3%A0-aghir-djerba
Immeuble à vendre en zone urbaine Houmt Souk,1 700 000 TND,"Houmt Souk à
							Houmt Souk",680,9,9,,Villa,"740
								m²",Bon état,,,,Meublé;Climatisation,33.866667,10.85,https://www.mubawab.tn/fr/a/8075137/immeuble-%C3%A0-vendre-en-zone-urbaine-houmt-souk
A vendre une Villa S3 et 5 appartements S2,1 500 000 TND,Ras Jebel,700,3,3,,Maison,"220
								m²",Bon état,,Carrelage,,Garage;Vue sur mer;Chambre rangement;Antenne parabolique,37.21956296641628,10.112532215791628,https://www.mubawab.tn/fr/a/8075496/a-vendre-une-villa-s3-et-5-appartements-s2
A vendre à Hammamet une villa S5 de 380 m²,999 000 TND,"Hammamet à
							Hammamet",900,6,5,,Villa,,Bon état,,,,Jardin;Terrasse;Piscine,36.40108,10.61457,https://www.mubawab.tn/fr/a/7657490/a-vendre-%C3%A0-hammamet-une-villa-s5-de-380-m%C2%B2
Villa à Ben Arous,670 000 TND,"Ben Arous à
							Ben Arous",416,6,5,,Villa,,Bon état,,,,Jardin;Terrasse;Garage;Chambre rangement;Entre-seul,36.77228,10.22122,https://www.mubawab.tn/fr/a/8075822/villa-%C3%A0-ben-arous
,,,,,,,,,,,,,,36.88536291764288,10.244761882842987,https://www.mubawab.tn/fr/p/4083/jinene-soukra-1-luxe-et-confort-%C3%A0-chotrana-3
Villa à vendre à Hammamet Anis,670 000 TND,"Hammamet à
							Hammamet",202,5,4,,Villa,,Nouveau,,,,Piscine;Climatisation;Chauffage central;Sécurité;Cuisine équipée;Four;Micro-ondes,36.40108,10.61457,https://www.mubawab.tn/fr/a/8066680/villa-%C3%A0-vendre-%C3%A0-hammamet-anis
Complexe à vendre,420 000 TND,Midoun zone touristique,,5,5,,Maison,,Bon état,,,,,33.8115848,10.987461,https://www.mubawab.tn/fr/a/8076032/complexe-%C3%A0-vendre
Villa S5 aux Jardins de Carthage,Prix à consulter,"Les Jardins de Carthage à
							Le Kram",,5,7,,Maison,,Nouveau,,,,Jardin,36.833333,10.316667,https://www.mubawab.tn/fr/a/8074239/villa-s5-aux-jardins-de-carthage
Villa vente à la marsa route du relais,1 800 000 TND,"Cité El Hana à
							La Marsa",530,8,7,,Maison,"800
								m²",Bon état,,Marbre,,Jardin;Terrasse;Garage;Piscine;Meublé;Salon européen;Climatisation;Chauffage central;Porte blindée;Cuisine équipée,36.876389,10.325278,https://www.mubawab.tn/fr/a/8076499/villa-vente-%C3%A0-la-marsa-route-du-relais
Petite Villa Inachevée,720 000 TND,"Hammam Sousse à
							Hammam Sousse",468,12,9,,Villa,,Nouveau,,,,Jardin;Garage,35.8569,10.5972,https://www.mubawab.tn/fr/a/7877037/petite-villa-inachev%C3%A9e
Villa de luxe et 2 studios à vendre à Kélibia,1 200 000 TND,Kélibia,750,11,9,,Villa,,Bon état,,,,Jardin;Terrasse;Garage,36.8493,11.0918,https://www.mubawab.tn/fr/a/8060048/villa-de-luxe-et-2-studios-%C3%A0-vendre-%C3%A0-k%C3%A9libia
2 Appartements à vendre à Hamem El Ghzez,620 000 TND,Hammam El Ghezaz,280,8,6,,Maison,,Nouveau,,,,Jardin;Terrasse;Vue sur mer;Vue sur les montagnes,36.930637,11.048549,https://www.mubawab.tn/fr/a/8060221/2-appartements-%C3%A0-vendre-%C3%A0-hamem-el-ghzez
A vendre duplex 2 S5 à El ouardia Mathilde Ville,5 500 000 TND,"El Ouardia à
							El Ouardia",250,5,4,,Villa,,Bon état,,,,Jardin;Terrasse;Garage;Climatisation;Chauffage central;Sécurité;Cuisine équipée,36.835609999999996,10.215870000000002,https://www.mubawab.tn/fr/a/7595973/a-vendre-duplex-2-s5-%C3%A0-el-ouardia-mathilde-ville
Maison à la vente à Ben Arous. Superficie 240 m². Air conditionné et cheminée,Prix à consulter,"Ben Arous à
							Ben Arous",240,,8,,Maison,"100
								m²",Bon état,,,,Terrasse;Antenne parabolique;Cheminée;Climatisation;Sécurité;Cuisine équipée,36.77228,10.22122,https://www.mubawab.tn/fr/a/8066260/maison-%C3%A0-la-vente-%C3%A0-ben-arous-superficie-240-m%C2%B2-air-conditionn%C3%A9-et-chemin%C3%A9e
Vente Villa Glamorous S3 Hammamet centre,750 000 TND,"Hammamet à
							Hammamet",250,4,3,,Villa,,Bon état,,,,Jardin;Piscine;Climatisation;Chauffage central;Cuisine équipée,36.40108,10.61457,https://www.mubawab.tn/fr/a/7964710/vente-villa-glamorous-s3-hammamet-centre
Opportunité d'investissement à Nabeul,850 000 TND,Menzel Bouzelfa,400,6,4,,Villa,"30000
								m²",Bon état,,,,Jardin,36.6814,10.5849,https://www.mubawab.tn/fr/a/8066715/opportunit%C3%A9-d-investissement-%C3%A0-nabeul
À vendre Éblouissante Villa à Mutuelleville,1 500 000 TND,El Menzah,350,,4,,Villa,,,,,,Garage;Concierge;Cuisine équipée,36.845235,10.164723,https://www.mubawab.tn/fr/a/8055001/%C3%A0-vendre-%C3%A9blouissante-villa-%C3%A0-mutuelleville
Villa avec ferme à vendre à kelibia,1 800 000 TND,Kélibia,50200,4,2,,Villa,,Bon état,,,,Jardin;Terrasse;Garage;Piscine,36.8493,11.0918,https://www.mubawab.tn/fr/a/8042241/villa-avec-ferme-%C3%A0-vendre-%C3%A0-kelibia
Villa de Luxe à Kélibia Belige,4 000 000 TND,Kélibia,1000,8,6,,Villa,"1700
								m²",Nouveau,,,,Jardin;Terrasse;Garage;Vue sur mer;Concierge;Entre-seul,36.8493,11.0918,https://www.mubawab.tn/fr/a/8048884/villa-de-luxe-%C3%A0-k%C3%A9libia-belige
Maison d'hôtevillaferme à vendre à kerkouane,3 700 000 TND,Kélibia,20000,14,7,,Villa,,Bon état,,,,Jardin;Terrasse;Vue sur mer;Vue sur les montagnes;Four,36.8493,11.0918,https://www.mubawab.tn/fr/a/8044845/maison-d-h%C3%B4tevillaferme-%C3%A0-vendre-%C3%A0-kerkouane
Une villa À hammamet sud,Prix à consulter,"Hammamet Sud à
							Hammamet",282,1,3,,Villa,,Nouveau,,,,Jardin;Terrasse;Garage;Piscine;Chambre rangement;Meublé;Antenne parabolique;Cheminée;Climatisation;Chauffage central;Sécurité;Porte blindée;Cuisine équipée;Réfrigérateur;Four;Machine à laver;Micro-ondes,36.40107999999999,10.61457,https://www.mubawab.tn/fr/a/8067175/une-villa-%C3%A0-hammamet-sud
Villa haut standing El haouaria plage sud,620 000 TND,El Haouaria,350,,4,,Villa,,Bon état,,Marbre,,Jardin;Terrasse;Garage;Vue sur mer;Vue sur les montagnes;Chambre rangement;Meublé;Salon européen;Antenne parabolique;Cheminée;Climatisation;Sécurité;Double vitrage;Cuisine équipée;Réfrigérateur;Four;Machine à laver;Micro-ondes,33.88727906698488,9.539157553366032,https://www.mubawab.tn/fr/a/7526664/villa-haut-standing-el-haouaria-plage-sud
Villa a vendre,Prix à consulter,"Ezzahra à
							Ezzahra",196,3,3,,Villa,"196
								m²",Bon état,,,,Terrasse;Garage,36.89147,10.16262,https://www.mubawab.tn/fr/a/8067538/villa-a-vendre
"Villa finie RdC 
Villa à 2 étages à finaliser",Prix à consulter,"Zone Touristique à
							Tabarka",250,4,3,,Villa,"765
								m²",Nouveau,,Parquet,,Jardin;Garage;Double vitrage,36.952,8.7581,https://www.mubawab.tn/fr/a/8063292/villa-finie-rdc-villa-%C3%A0-2-%C3%A9tages-%C3%A0-finaliser
A louer appartement S2 à L'aouina,990 000 TND,"La Soukra à
							La Soukra",240,4,3,,Villa,"500
								m²",Nouveau,,,,Jardin;Terrasse;Garage;Piscine,36.883333,10.25,https://www.mubawab.tn/fr/a/7946133/a-louer-appartement-s2-%C3%A0-l-aouina
Villa avec piscine à Vendre à djerba titre bleu,Prix à consulter,"Djerba à
							Djerba",221,4,3,,Villa,"600
								m²",Nouveau,,Carrelage,,Jardin;Terrasse;Garage;Vue sur mer;Piscine;Chambre rangement;Entre-seul;Porte blindée,33.8075978,10.8451467,https://www.mubawab.tn/fr/a/8057937/villa-avec-piscine-%C3%A0-vendre-%C3%A0-djerba-titre-bleu
Villa avec piscine titre bleu à Vendre à DJERBA:,Prix à consulter,"Djerba à
							Djerba",221,3,3,,Villa,"600
								m²",Nouveau,,Carrelage,,Jardin;Terrasse;Garage;Vue sur mer;Vue sur les montagnes;Piscine;Chambre rangement,33.8075978,10.8451467,https://www.mubawab.tn/fr/a/8057973/villa-avec-piscine-titre-bleu-%C3%A0-vendre-%C3%A0-djerba-
Maison montfleury 4 appartements et garage,690 000 TND,"Sidi Bechir à
							Tunis",400,10,8,,Maison,"400
								m²",Bon état,,Carrelage,,Terrasse;Garage;Climatisation;Chauffage central;Porte blindée;Cuisine équipée,36.81881,10.16596,https://www.mubawab.tn/fr/a/8069176/maison-montfleury-4-appartements-et-garage
À VENDRE Villa d'Époque à Carthage Salambo,2 500 000 TND,"Salambo à
							Carthage",188,5,3,,Villa,"498
								m²",À rénover,,,,Jardin;Garage,36.8566,10.3258,https://www.mubawab.tn/fr/a/8069290/%C3%A0-vendre-villa-d-%C3%A9poque-%C3%A0-carthage-salambo
Maison pour vente,55 000 TND,"Jayara à
							Sidi Hassine",100,1,3,,Maison,"100
								m²",Bon état,,,,,36.81881,10.16596,https://www.mubawab.tn/fr/a/8064928/maison-pour-vente
Vente maison. Surface de 100 m².,97 000 TND,Bou Arada,100,,3,,Maison,"100
								m²",Nouveau,,Marbre,,Garage,36.35203864135829,9.630153046766422,https://www.mubawab.tn/fr/a/8069667/vente-maison-surface-de-100-m%C2%B2-
Vente villa RDC et ETAGE avec piscine Hammamet,680 000 TND,"Hammamet Nord à
							Hammamet",300,7,4,,Villa,"270
								m²",Bon état,,,,Terrasse;Piscine;Cuisine équipée,36.40108,10.61457,https://www.mubawab.tn/fr/a/8069226/vente-villa-rdc-et-etage-avec-piscine-hammamet
A vendre villa a Soukra,Prix à consulter,"La Soukra à
							La Soukra",475,10,6,,Villa,"282
								m²",Bon état,,Marbre,,Jardin;Terrasse;Garage;Cuisine équipée,36.883333,10.25,https://www.mubawab.tn/fr/a/8070251/a-vendre-villa-a-soukra
Villa A Vendre s4,650 000 TND,Bir Bouregba,420,4,4,,Villa,"600
								m²",Nouveau,,Marbre,,Jardin;Terrasse;Garage;Vue sur les montagnes;Chambre rangement;Meublé;Entre-seul;Antenne parabolique;Climatisation;Chauffage central;Réfrigérateur;Four,36.40662,10.5673,https://www.mubawab.tn/fr/a/8070268/villa-a-vendre-s4
Somptueuse villa à vendre à La Manouba. 6 belles chambres. Belle terrasse et jardin,Prix à consulter,"La Manouba à
							La Manouba",651,,6,,Villa,"651
								m²",Bon état,,,,Jardin;Terrasse;Garage;Chambre rangement;Entre-seul;Chauffage central;Sécurité;Double vitrage,33.88689999999999,9.537500000000001,https://www.mubawab.tn/fr/a/8070641/somptueuse-villa-%C3%A0-vendre-%C3%A0-la-manouba-6-belles-chambres-belle-terrasse-et-jardin
Très belle villa a vendre a Hammamet,920 000 TND,"Hammamet à
							Hammamet",460,5,4,,Villa,,Nouveau,,,,Jardin;Piscine,36.40108,10.61457,https://www.mubawab.tn/fr/a/8007977/tr%C3%A8s-belle-villa-a-vendre-a-hammamet
"Villa prestige à Midoun zone T Prix en baisse,",760 000 EUR,"Zone touristique à
							Midoun",1127,20,10,,Villa,"2531
								m²",Bon état,,Carrelage,,Jardin;Terrasse;Garage;Vue sur mer;Piscine;Chambre rangement;Meublé;Salon européen;Antenne parabolique;Climatisation;Sécurité;Cuisine équipée;Réfrigérateur;Four;Machine à laver;Micro-ondes,33.83704644813359,10.994615626306256,https://www.mubawab.tn/fr/a/7591575/villa-prestige-%C3%A0-midoun-zone-t-prix-en-baisse-
4 maisons garage,350 000 TND,"Bizerte Hached à
							Bizerte Sud",400,4,8,,Maison,"300
								m²",Bon état,,,,Garage;Entre-seul,37.243269,9.646734,https://www.mubawab.tn/fr/a/8071819/4-maisons-garage
